country,fullName,clubName,position,counterGames,counterGoals
Аргентина,Попов Виктор Николаевич,Локомотив,attacker,35,17
Бразилия,Кудрявцев Антон Валентинович,Бавария,defender,35,9
Испания,Шестаков Константин Иванович,ЦСКА,halfdefender,60,22
Португалия,Морозов Никита Леонидович,Бавария,goalkeeper,6,-1
Италия,Калинин Лев Эльдарович,Спартак,goalkeeper,69,-11
Бразилия,Егоров Павел Фёдорович,Спартак,defender,157,58
Бразилия,Касаткин Кирилл Романович,Арсенал,attacker,83,68
Англия,Воробьёв Степан Ярославович,Локомотив,attacker,124,40
Франция,Морозов Станислав Алексеевич,Реал Мадрид,halfdefender,84,62
Португалия,Фёдоров Никита Алексеевич,ПСЖ,halfdefender,179,20
Португалия,Барсуков Фёдор Павлович,Манчестер Сити,defender,59,59
Германия,Фомин Илья Матвеевич,Арсенал,goalkeeper,113,-80
Испания,Петров Ярослав Станиславович,Динамо,attacker,102,37
Италия,Мельников Дмитрий Равильевич,Бавария,goalkeeper,47,-2
Германия,Егоров Максим Кириллович,Динамо,halfdefender,68,33
Россия,Кондратьев Артём Анатольевич,Локомотив,defender,172,70
Германия,Павлов Павел Борисович,Ювентус,attacker,137,21
Португалия,Кондратьев Андрей Олегович,Бавария,halfdefender,88,56
Франция,Соловьёв Владимир Дмитриевич,Ювентус,attacker,22,8
Испания,Гусев Вячеслав Никитич,Ювентус,defender,81,37
Испания,Андреев Валерий Юрьевич,ПСЖ,attacker,72,18
Аргентина,Сергеев Анатолий Фёдорович,Барселона,halfdefender,176,25
Россия,Сидоров Степан Витальевич,ЦСКА,goalkeeper,116,-24
Россия,Алексеев Григорий Олегович,Манчестер Сити,goalkeeper,20,-14
Германия,Марков Владимир Михайлович,Ливерпуль,defender,62,44
Франция,Куликов Максим Эльдарович,Ювентус,halfdefender,30,20
Германия,Орлов Роман Григорьевич,ЦСКА,goalkeeper,25,-1
Аргентина,Фомин Анатолий Валерьевич,Ювентус,defender,116,61
Бразилия,Марков Кирилл Анатольевич,ПСЖ,attacker,145,3
Португалия,Филиппов Дмитрий Никитич,Барселона,halfdefender,149,70
Португалия,Морозов Валерий Владимирович,Ливерпуль,defender,166,76
Германия,Козлов Георгий Юрьевич,ЦСКА,defender,43,42
Бразилия,Фёдоров Егор Олегович,Ювентус,goalkeeper,170,-163
Аргентина,Лебедев Артём Витальевич,Ювентус,defender,23,9
Англия,Калинин Ярослав Александрович,Ливерпуль,defender,105,28
Нидерланды,Гордеев Антон Алексеевич,ПСЖ,attacker,34,3
Франция,Фомин Андрей Маркович,Ювентус,halfdefender,46,33
Россия,Воробьёв Юрий Вадимович,ЦСКА,defender,7,0
Аргентина,Григорьев Александр Эльдарович,Спартак,attacker,63,44
Англия,Захаров Иван Константинович,ПСЖ,goalkeeper,141,-74
Нидерланды,Сергеев Григорий Радмирович,ЦСКА,defender,87,87
Франция,Касаткин Юрий Денисович,ЦСКА,attacker,97,56
Германия,Смирнов Дмитрий Георгиевич,Барселона,goalkeeper,54,-22
Нидерланды,Беляев Даниил Кириллович,Ливерпуль,attacker,139,21
Аргентина,Касаткин Фёдор Юрьевич,Ливерпуль,attacker,80,58
Франция,Никитин Арсений Юрьевич,Реал Мадрид,attacker,96,90
Италия,Николаев Ярослав Арсеньевич,Реал Мадрид,halfdefender,100,59
Англия,Андреев Роман Анатольевич,Зенит,defender,89,20
Нидерланды,Кондратьев Артём Фёдорович,Арсенал,halfdefender,66,25
